Fecha,Efectivo,Tarifa Incompleta,Overpay,Monto Pasajes,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error,Monto Total Efectivo,Monto Total Tarjetas,Ingreso_Total
2021-01-01,47339.5,0.0,2224.0,45115.5,10792.0,2166.0,0.0,0.0,0.0,47339.5,12958.0,60297.5
2021-01-02,71522.0,0.0,3350.0,68172.0,21232.5,3990.0,0.0,0.0,0.0,71522.0,25222.5,96744.5
2021-01-03,56236.5,0.0,2599.5,53637.0,15428.0,3239.5,0.0,0.0,0.0,56236.5,18667.5,74904.0
2021-01-04,93697.5,0.0,4502.0,89195.5,35986.0,7267.5,0.0,0.0,0.0,93697.5,43253.5,136951.0
2021-01-05,87702.0,0.0,4121.0,83581.0,37772.0,6308.0,0.0,0.0,0.0,87702.0,44080.0,131782.0
2021-01-06,86069.5,0.0,3951.5,82118.0,38000.0,6479.0,0.0,0.0,0.0,86069.5,44479.0,130548.5
2021-01-07,82015.5,0.0,3802.0,78213.5,37211.5,6094.25,0.0,0.0,0.0,82015.5,43305.75,125321.25
2021-01-08,85550.0,0.0,3973.5,81576.5,38332.5,6094.25,0.0,0.0,0.0,85550.0,44426.75,129976.75
2021-01-09,76965.0,0.0,3701.0,73264.0,28357.5,4645.5,0.0,0.0,0.0,76965.0,33003.0,109968.0
2021-01-10,65657.5,0.0,3119.0,62538.5,17527.5,3458.0,0.0,0.0,0.0,65657.5,20985.5,86643.0
2021-01-11,95841.5,4.5,4442.0,91399.5,37553.5,6773.5,0.0,0.0,0.0,95846.0,44327.0,140173.0
2021-01-12,87197.0,4749.0,4043.5,83153.5,38617.5,6312.75,0.0,0.0,0.0,91946.0,44930.25,136876.25
2021-01-13,79386.0,5190.0,3718.5,75667.5,36907.5,5728.5,0.0,0.0,0.0,84576.0,42636.0,127212.0
2021-01-14,81661.5,5057.5,3847.0,77814.5,36964.5,6075.25,0.0,0.0,0.0,86719.0,43039.75,129758.75
2021-01-15,90538.5,6181.0,4259.5,86279.0,37971.5,6407.75,0.0,0.0,0.0,96719.5,44379.25,141098.75
2021-01-16,77002.5,4784.5,3529.5,73473.0,28975.0,4270.25,0.0,0.0,0.0,81787.0,33245.25,115032.25
2021-01-17,58791.5,3269.0,2618.0,56173.5,15551.5,3158.75,0.0,0.0,0.0,62060.5,18710.25,80770.75
2021-01-18,91276.0,5201.0,4199.0,87077.0,38085.5,6298.5,0.0,0.0,0.0,96477.0,44384.0,140861.0
2021-01-19,76723.0,4472.0,3525.5,73197.5,35226.0,5035.0,0.0,0.0,0.0,81195.0,40261.0,121456.0
2021-01-20,77240.0,4200.5,3558.0,73682.0,35872.0,5358.0,0.0,0.0,0.0,81440.5,41230.0,122670.5
2021-01-21,77728.5,4819.0,3609.5,74119.0,36081.0,5372.25,0.0,0.0,0.0,82547.5,41453.25,124000.75
2021-01-22,82610.5,4224.5,3789.0,78821.5,36527.5,5149.0,0.0,0.0,0.0,86835.0,41676.5,128511.5
2021-01-23,74964.5,4195.5,3591.0,71373.5,28319.5,4465.0,0.0,0.0,0.0,79160.0,32784.5,111944.5
2021-01-24,58733.5,3178.5,2750.0,55983.5,15418.5,3339.25,0.0,0.0,0.0,61912.0,18757.75,80669.75
2021-01-25,85731.0,5049.0,3879.0,81852.0,35444.5,5818.75,0.0,0.0,0.0,90780.0,41263.25,132043.25
2021-01-26,76414.0,4521.5,3482.5,72931.5,37354.0,5757.0,0.0,0.0,0.0,80935.5,43111.0,124046.5
2021-01-27,78163.5,5062.5,3617.0,74546.5,37012.0,5685.75,0.0,0.0,0.0,83226.0,42697.75,125923.75
2021-01-28,74718.0,4263.0,3439.5,71278.5,35967.0,5557.5,0.0,0.0,0.0,78981.0,41524.5,120505.5
2021-01-29,84732.0,4720.0,3792.0,80940.0,36717.5,6080.0,0.0,0.0,0.0,89452.0,42797.5,132249.5
2021-01-30,80656.5,4363.0,3773.0,76883.5,29602.0,4541.0,0.0,0.0,0.0,85019.5,34143.0,119162.5
2021-01-31,66361.5,3656.0,3034.5,63327.0,16634.5,3572.0,0.0,0.0,0.0,70017.5,20206.5,90224.0
2021-02-01,71966.5,3554.0,3319.5,68647.0,23028.0,4716.75,0.0,0.0,0.0,75520.5,27744.75,103265.25
2021-02-02,90022.0,5000.0,4113.5,85908.5,37268.5,6445.75,9.5,0.0,0.0,95022.0,43723.75,138745.75
2021-02-03,82026.5,4715.0,3889.0,78137.5,38313.5,5804.5,80.75,0.0,0.0,86741.5,44198.75,130940.25
2021-02-04,82943.0,4848.0,3855.5,79087.5,38408.5,6103.75,133.0,0.0,0.0,87791.0,44645.25,132436.25
2021-02-05,89415.5,4976.5,4143.5,85272.0,38731.5,6156.0,247.0,0.0,0.0,94392.0,45134.5,139526.5
2021-02-06,81230.0,4434.0,3814.5,77415.5,29070.0,4598.0,204.25,0.0,0.0,85664.0,33872.25,119536.25
2021-02-07,73898.5,3983.5,3427.5,70471.0,19541.5,3804.75,237.5,0.0,0.0,77882.0,23583.75,101465.75
2021-02-08,94998.5,5288.5,4378.0,90620.5,37624.75,6469.5,275.5,0.0,0.0,100287.0,44369.75,144656.75
2021-02-09,81703.5,4512.5,3803.5,77900.0,36936.0,5662.0,327.75,0.0,0.0,86216.0,42925.75,129141.75
2021-02-10,79961.5,5065.5,3676.5,76285.0,36594.0,5856.75,446.5,0.0,0.0,85027.0,42897.25,127924.25
2021-02-11,83527.5,5323.5,3879.5,79648.0,38845.5,5633.5,456.0,0.0,0.0,88851.0,44935.0,133786.0
2021-02-12,91042.5,5388.0,4241.0,86801.5,38788.5,5837.75,565.25,0.0,0.0,96430.5,45191.5,141622.0
2021-02-13,83618.0,5047.0,3989.0,79629.0,30818.0,4621.75,494.0,0.0,0.0,88665.0,35933.75,124598.75
2021-02-14,76657.0,4279.0,3640.0,73017.0,20159.0,3847.5,422.75,0.0,0.0,80936.0,24429.25,105365.25
2021-02-15,91821.0,5289.5,4145.5,87675.5,37601.0,5795.0,741.0,0.0,0.0,97110.5,44137.0,141247.5
2021-02-16,83162.0,5100.5,3818.0,79344.0,38380.0,4574.25,698.25,0.0,0.0,88262.5,43652.5,131915.0
2021-02-17,83340.5,4441.5,3854.0,79486.5,37762.5,4735.75,679.25,0.0,0.0,87782.0,43177.5,130959.5
2021-02-18,85119.0,5086.0,3837.0,81282.0,40878.5,4721.5,831.25,0.0,0.0,90205.0,46431.25,136636.25
2021-02-19,87685.5,5081.5,4095.0,83590.5,39928.5,4493.5,869.25,0.0,0.0,92767.0,45291.25,138058.25
2021-02-20,85248.5,4851.5,3881.0,81367.5,31473.5,3686.0,779.0,0.0,0.0,90100.0,35938.5,126038.5
2021-02-21,72942.5,3346.0,3374.0,69568.5,19104.5,2764.5,536.75,0.0,0.0,76288.5,22405.75,98694.25
2021-02-22,93338.0,5303.0,4294.5,89043.5,40194.5,4959.0,907.25,0.0,0.0,98641.0,46060.75,144701.75
2021-02-23,85097.5,4980.0,3996.0,81101.5,40156.5,4460.25,760.0,0.0,0.0,90077.5,45376.75,135454.25
2021-02-24,81177.5,4698.5,3686.0,77491.5,39292.0,4536.25,1030.75,0.0,0.0,85876.0,44859.0,130735.0
2021-02-25,84539.5,5158.5,3808.5,80731.0,40479.5,4588.5,1021.25,0.0,0.0,89698.0,46089.25,135787.25
2021-02-26,94487.0,5242.0,4370.0,90117.0,40793.0,4693.0,1121.0,0.0,0.0,99729.0,46607.0,146336.0
2021-02-27,93024.0,4667.5,4275.0,88749.0,34162.0,3956.75,1002.25,0.0,0.0,97691.5,39121.0,136812.5
2021-02-28,76742.5,3890.5,3535.5,73207.0,20415.5,2759.75,826.5,0.0,0.0,80633.0,24001.75,104634.75
2021-03-01,96077.0,5094.0,4392.5,91684.5,38608.0,4840.25,1439.25,0.0,0.0,101171.0,44887.5,146058.5
2021-03-02,88052.0,5130.5,4034.0,84018.0,41638.5,4640.75,1382.25,0.0,0.0,93182.5,47661.5,140844.0
2021-03-03,84715.0,4579.0,3813.0,80902.0,39938.0,4412.75,1230.25,0.0,0.0,89294.0,45581.0,134875.0
2021-03-04,86649.5,4656.5,3990.0,82659.5,40726.5,4393.75,1254.0,0.0,0.0,91306.0,46374.25,137680.25
2021-03-05,86903.0,4277.0,4044.0,82859.0,39748.0,4303.5,1434.5,0.0,0.0,91180.0,45486.0,136666.0
2021-03-06,86633.5,3982.5,3907.5,82726.0,31720.5,3334.5,1111.5,0.0,0.0,90616.0,36166.5,126782.5
2021-03-07,82695.0,3863.0,3712.0,78983.0,21812.0,3144.5,1201.75,0.0,0.0,86558.0,26158.25,112716.25
2021-03-08,92753.0,5015.0,4222.5,88530.5,40669.5,4740.5,1700.5,0.0,0.0,97768.0,47110.5,144878.5
2021-03-09,88266.5,4562.5,4058.5,84208.0,39862.0,4512.5,1700.5,0.0,0.0,92829.0,46075.0,138904.0
2021-03-10,85616.5,4399.5,3945.0,81671.5,39776.5,4484.0,1543.75,0.0,0.0,90016.0,45804.25,135820.25
2021-03-11,84585.5,4230.5,3797.5,80788.0,39292.0,4441.25,1648.25,0.0,0.0,88816.0,45381.5,134197.5
2021-03-12,95604.0,4780.0,4290.0,91314.0,41420.0,4279.75,1653.0,0.0,0.0,100384.0,47352.75,147736.75
2021-03-13,95680.0,4732.0,4461.0,91219.0,34589.5,3705.0,1610.25,0.0,0.0,100412.0,39904.75,140316.75
2021-03-14,81581.0,4386.5,3681.0,77900.0,23018.5,3063.75,1277.75,0.0,0.0,85967.5,27360.0,113327.5
2021-03-15,80784.5,4603.0,3739.5,77045.0,24871.0,3325.0,1572.25,0.0,0.0,85387.5,29768.25,115155.75
2021-03-16,93441.5,5144.5,4255.5,89186.0,39577.0,4346.25,1814.5,0.0,0.0,98586.0,45737.75,144323.75
2021-03-17,90859.5,4950.0,4134.0,86725.5,41448.5,4422.25,1885.75,0.0,0.0,95809.5,47756.5,143566.0
2021-03-18,95673.0,5099.5,4378.0,91295.0,44289.0,4697.75,1695.75,0.0,0.0,100772.5,50682.5,151455.0
2021-03-19,95660.0,5397.5,4412.5,91247.5,41087.5,4550.5,1904.75,0.0,0.0,101057.5,47542.75,148600.25
2021-03-20,98190.5,5049.0,4520.5,93670.0,36223.5,3681.25,1686.25,0.0,0.0,103239.5,41591.0,144830.5
2021-03-21,79927.0,4284.5,3661.0,76266.0,22344.0,2864.25,1410.75,0.0,0.0,84211.5,26619.0,110830.5
2021-03-22,98720.0,5071.5,4584.5,94135.5,41116.0,4740.5,2061.5,0.0,0.0,103791.5,47918.0,151709.5
2021-03-23,90367.5,4725.0,4126.5,86241.0,41724.0,4213.25,1838.25,0.0,0.0,95092.5,47775.5,142868.0
2021-03-24,86841.0,4442.0,3991.5,82849.5,40356.0,3999.5,1966.5,0.0,0.0,91283.0,46322.0,137605.0
2021-03-25,92453.5,5299.0,4284.0,88169.5,44070.5,4612.25,2232.5,0.0,0.0,97752.5,50915.25,148667.75
2021-03-26,98059.5,5120.0,4522.5,93537.0,42436.5,4066.0,2417.75,0.0,0.0,103179.5,48920.25,152099.75
2021-03-27,93076.5,4762.5,4346.5,88730.0,36252.0,3515.0,2090.0,0.0,0.0,97839.0,41857.0,139696.0
2021-03-28,77433.5,4008.5,3580.5,73853.0,20634.0,2826.25,1401.25,0.0,0.0,81442.0,24861.5,106303.5
2021-03-29,94918.0,4999.5,4392.5,90525.5,39691.0,4446.0,2398.75,0.0,0.0,99917.5,46535.75,146453.25
2021-03-30,89369.0,4412.5,4059.0,85310.0,39225.5,4047.0,2099.5,0.0,0.0,93781.5,45372.0,139153.5
2021-03-31,93527.0,4870.5,4246.0,89281.0,41363.0,4184.75,2341.75,0.0,0.0,98397.5,47889.5,146287.0
2021-04-01,90062.0,4178.5,4077.5,85984.5,30704.0,3538.75,1862.0,0.0,0.0,94240.5,36104.75,130345.25
2021-04-02,78730.0,4061.0,3613.5,75116.5,23864.0,2522.25,1534.25,0.0,0.0,82791.0,27920.5,110711.5
2021-04-03,89373.5,3962.0,4073.0,85300.5,27227.0,3044.75,1985.5,0.0,0.0,93335.5,32257.25,125592.75
2021-04-04,81833.0,3659.5,3676.5,78156.5,20719.5,2845.25,1714.75,0.0,0.0,85492.5,25279.5,110772.0
2021-04-05,104198.5,4809.5,4676.5,99522.0,40204.0,4493.5,2655.25,0.0,0.0,109008.0,47352.75,156360.75
2021-04-06,82728.0,4157.0,3792.5,78935.5,40223.0,4151.5,2251.5,0.0,0.0,86885.0,46626.0,133511.0
2021-04-07,86495.5,4449.0,3959.5,82536.0,39187.5,4104.0,2451.0,0.0,0.0,90944.5,45742.5,136687.0
2021-04-08,89785.0,4551.5,4066.5,85718.5,40546.0,3914.0,2175.5,0.0,0.0,94336.5,46635.5,140972.0
2021-04-09,94472.5,4938.0,4298.5,90174.0,42056.5,4047.0,2346.5,0.0,0.0,99410.5,48450.0,147860.5
2021-04-10,92066.0,4473.0,4191.0,87875.0,34390.0,3253.75,2128.0,0.0,0.0,96539.0,39771.75,136310.75
2021-04-11,83640.0,3781.0,3735.5,79904.5,22724.0,2840.5,1795.5,0.0,0.0,87421.0,27360.0,114781.0
2021-04-12,95557.5,4684.0,4272.0,91285.5,42018.5,4693.0,2493.75,0.0,0.0,100241.5,49205.25,149446.75
2021-04-13,87650.5,4406.5,4012.5,83638.0,39976.0,4180.0,2346.5,0.0,0.0,92057.0,46502.5,138559.5
2021-04-14,92439.0,4673.0,4155.5,88283.5,42256.0,4351.0,2474.75,0.0,0.0,97112.0,49081.75,146193.75
2021-04-15,98067.0,4968.5,4539.5,93527.5,42997.0,4555.25,2698.0,0.0,0.0,103035.5,50250.25,153285.75
2021-04-16,100441.0,4931.0,4529.0,95912.0,43956.5,4313.0,2698.0,0.0,0.0,105372.0,50967.5,156339.5
2021-04-17,102151.5,5149.0,4615.0,97536.5,38095.0,3600.5,2745.5,0.0,0.0,107300.5,44441.0,151741.5
2021-04-18,81327.5,3868.0,3826.5,77501.0,22201.5,2964.0,1933.25,0.0,0.0,85195.5,27098.75,112294.25
2021-04-19,98684.0,5551.5,4681.5,94002.5,42892.5,4222.75,2812.0,0.0,0.0,104235.5,49927.25,154162.75
2021-04-20,94248.0,5217.5,4311.5,89936.5,43443.5,4341.5,2859.5,0.0,0.0,99465.5,50644.5,150110.0
2021-04-21,88174.0,5005.5,4070.5,84103.5,42778.5,3971.0,2688.5,0.0,0.0,93179.5,49438.0,142617.5
2021-04-22,89448.0,4974.0,4024.0,85424.0,42009.0,4113.5,2560.25,0.0,0.0,94422.0,48682.75,143104.75
2021-04-23,98588.5,5299.5,4424.5,94164.0,44764.0,4251.25,2664.75,0.0,0.0,103888.0,51680.0,155568.0
2021-04-24,102018.5,5146.5,4729.0,97289.5,38370.5,3581.5,2683.75,0.0,0.0,107165.0,44635.75,151800.75
2021-04-25,81121.0,3849.5,3715.0,77406.0,21926.0,2802.5,1985.5,0.0,0.0,84970.5,26714.0,111684.5
2021-04-26,99634.5,4824.0,4615.5,95019.0,41638.5,4308.25,2859.5,0.0,0.0,104458.5,48806.25,153264.75
2021-04-27,89709.0,4687.5,4190.0,85519.0,42617.0,3952.0,2783.5,0.0,0.0,94396.5,49352.5,143749.0
2021-04-28,91944.0,5203.5,4192.5,87751.5,43462.5,4028.0,2802.5,0.0,0.0,97147.5,50293.0,147440.5
2021-04-29,91303.5,5080.0,4169.5,87134.0,43149.0,4165.75,2878.5,0.0,0.0,96383.5,50193.25,146576.75
2021-04-30,103814.0,5249.0,4748.0,99066.0,43690.5,4241.75,3030.5,0.0,0.0,109063.0,50962.75,160025.75
2021-05-01,104148.0,5030.5,4920.5,99227.5,32319.0,3348.75,2854.75,0.0,0.0,109178.5,38522.5,147701.0
2021-05-02,84846.0,3828.0,3896.5,80949.5,23398.5,3068.5,1990.25,0.0,0.0,88674.0,28457.25,117131.25
2021-05-03,97117.5,5222.5,4464.0,92653.5,42313.0,4403.25,3187.25,0.0,0.0,102340.0,49903.5,152243.5
2021-05-04,95058.0,4955.5,4361.5,90696.5,43861.5,3999.5,2954.5,0.0,0.0,100013.5,50815.5,150829.0
2021-05-05,91142.5,4914.5,4227.0,86915.5,42683.5,3990.0,2968.75,0.0,0.0,96057.0,49642.25,145699.25
2021-05-06,92142.5,5026.0,4248.5,87894.0,45210.5,4061.25,3054.25,0.0,0.0,97168.5,52326.0,149494.5
2021-05-07,95321.5,5535.0,4425.5,90896.0,43348.5,3828.5,2888.0,0.0,0.0,100856.5,50065.0,150921.5
2021-05-08,100639.5,4760.0,4737.0,95902.5,38522.5,3553.0,2717.0,0.0,0.0,105399.5,44792.5,150192.0
2021-05-09,80420.5,3655.0,3812.5,76608.0,22600.5,2584.0,1890.5,0.0,0.0,84075.5,27075.0,111150.5
2021-05-10,107255.0,5107.5,4864.0,102391.0,41790.5,3909.25,2683.75,0.0,0.0,112362.5,48383.5,160746.0
2021-05-11,97608.0,5163.0,4479.5,93128.5,42902.0,4146.75,2949.75,0.0,0.0,102771.0,49998.5,152769.5
2021-05-12,92387.0,4714.0,4170.0,88217.0,43348.5,4132.5,3078.0,0.0,0.0,97101.0,50559.0,147660.0
2021-05-13,96137.5,5000.0,4424.5,91713.0,44137.0,4351.0,2921.25,0.0,0.0,101137.5,51409.25,152546.75
2021-05-14,96831.0,5115.5,4510.0,92321.0,43320.0,4056.5,2864.25,0.0,0.0,101946.5,50240.75,152187.25
2021-05-15,94150.0,4857.0,4432.0,89718.0,36280.5,3386.75,2299.0,0.0,0.0,99007.0,41966.25,140973.25
2021-05-16,84470.0,3949.5,3891.0,80579.0,23683.5,2850.0,1900.0,0.0,0.0,88419.5,28433.5,116853.0
2021-05-17,101665.5,5007.5,4623.0,97042.5,42835.5,4403.25,2940.25,0.0,0.0,106673.0,50179.0,156852.0
2021-05-18,94039.5,5159.0,4264.5,89775.0,42389.0,4051.75,2964.0,0.0,0.0,99198.5,49404.75,148603.25
2021-05-19,93121.5,4750.5,4220.5,88901.0,44251.0,4227.5,2973.5,0.0,0.0,97872.0,51452.0,149324.0
2021-05-20,90485.0,4413.0,4158.5,86326.5,46084.5,4222.75,2755.0,0.0,0.0,94898.0,53062.25,147960.25
2021-05-21,91703.0,4588.5,4208.0,87495.0,43035.0,4013.75,2669.5,0.0,0.0,96291.5,49718.25,146009.75
2021-05-22,83456.5,3375.0,3742.0,79714.5,33288.0,2869.0,1838.25,0.0,0.0,86831.5,37995.25,124826.75
2021-05-23,78674.0,3393.0,3652.5,75021.5,22809.5,2759.75,1833.5,0.0,0.0,82067.0,27402.75,109469.75
2021-05-24,101328.0,4508.0,4551.5,96776.5,43025.5,4241.75,2883.25,0.0,0.0,105836.0,50150.5,155986.5
2021-05-25,95544.0,4272.5,4391.5,91152.5,43994.5,4503.0,2973.5,0.0,0.0,99816.5,51471.0,151287.5
2021-05-26,88564.5,4336.0,4043.0,84521.5,43529.0,4051.75,2764.5,0.0,0.0,92900.5,50345.25,143245.75
2021-05-27,90213.0,4171.5,4086.0,86127.0,42702.5,3895.0,2669.5,0.0,0.0,94384.5,49267.0,143651.5
2021-05-28,95830.0,5012.5,4497.0,91333.0,44061.0,3990.0,2750.25,0.0,0.0,100842.5,50801.25,151643.75
2021-05-29,94614.5,4393.0,4393.0,90221.5,36831.5,3348.75,2346.5,0.0,0.0,99007.5,42526.75,141534.25
2021-05-30,78544.0,4158.0,3579.5,74964.5,22448.5,2802.5,1904.75,0.0,0.0,82702.0,27155.75,109857.75
2021-05-31,105955.0,5357.0,4856.0,101099.0,44023.0,4460.25,3006.75,0.0,0.0,111312.0,51490.0,162802.0
2021-06-01,100269.5,4917.5,4642.5,95627.0,45676.0,5025.5,3296.5,0.0,0.0,105187.0,53998.0,159185.0
2021-06-02,93310.0,4923.0,4323.5,88986.5,44156.0,4498.25,3187.25,0.0,0.0,98233.0,51841.5,150074.5
2021-06-03,92064.0,4851.0,4208.0,87856.0,45229.5,4607.5,2683.75,0.0,0.0,96915.0,52520.75,149435.75
2021-06-04,100547.0,4855.0,4606.5,95940.5,43624.0,4688.25,2712.25,0.0,0.0,105402.0,51024.5,156426.5
2021-06-05,96548.0,4627.0,4455.0,92093.0,38209.0,3557.75,2527.0,0.0,0.0,101175.0,44293.75,145468.75
2021-06-06,85645.0,3991.0,3983.0,81662.0,24320.0,3158.75,1895.25,0.0,0.0,89636.0,29374.0,119010.0
2021-06-07,97794.5,4812.5,4504.5,93290.0,43966.0,4759.5,2816.75,0.0,0.0,102607.0,51542.25,154149.25
2021-06-08,93467.5,5003.0,4357.5,89110.0,44203.5,4669.25,2736.0,0.0,0.0,98470.5,51608.75,150079.25
2021-06-09,88705.5,4308.5,4051.0,84654.5,44659.5,4441.25,2707.5,0.0,0.0,93014.0,51808.25,144822.25
2021-06-10,95530.5,4991.5,4406.5,91124.0,46721.0,4716.75,2973.5,0.0,0.0,100522.0,54411.25,154933.25
2021-06-11,99139.5,4696.5,4605.0,94534.5,45448.0,4560.0,2717.0,0.0,0.0,103836.0,52725.0,156561.0
2021-06-12,92742.0,4381.0,4335.0,88407.0,36185.5,3263.25,2299.0,0.0,0.0,97123.0,41747.75,138870.75
2021-06-13,74441.5,3516.5,3457.5,70984.0,22581.5,2565.0,1672.0,0.0,0.0,77958.0,26818.5,104776.5
2021-06-14,100230.5,4553.5,4603.5,95627.0,45319.75,4716.75,2731.25,0.0,0.0,104784.0,52767.75,157551.75
2021-06-15,97239.5,5338.5,4557.5,92682.0,46046.5,4716.75,2831.0,0.0,0.0,102578.0,53594.25,156172.25
2021-06-16,100998.5,4635.5,4630.5,96368.0,45210.5,4702.5,2859.5,0.0,0.0,105634.0,52772.5,158406.5
2021-06-17,93981.0,4200.0,4291.5,89689.5,45153.5,4992.25,2745.5,0.0,0.0,98181.0,52891.25,151072.25
2021-06-18,100404.5,5362.5,4663.5,95741.0,46379.0,4992.25,2650.5,0.0,0.0,105767.0,54021.75,159788.75
2021-06-19,84819.5,3588.5,3946.0,80873.5,35767.5,3154.0,2128.0,0.0,0.0,88408.0,41049.5,129457.5
2021-06-20,89843.0,4392.5,4257.5,85585.5,25697.5,3163.5,2009.25,0.0,0.0,94235.5,30870.25,125105.75
2021-06-21,99730.5,4801.0,4607.0,95123.5,45818.5,4992.25,2759.75,0.0,0.0,104531.5,53570.5,158102.0
2021-06-22,91088.0,4834.5,4191.5,86896.5,44412.5,4612.25,2503.25,0.0,0.0,95922.5,51528.0,147450.5
2021-06-23,92060.0,4376.5,4242.0,87818.0,46018.0,4531.5,2650.5,0.0,0.0,96436.5,53200.0,149636.5
2021-06-24,94064.0,4408.0,4279.5,89784.5,47148.5,5130.0,2712.25,0.0,0.0,98472.0,54990.75,153462.75
2021-06-25,101404.5,5107.5,4609.0,96795.5,47728.0,4916.25,2664.75,0.0,0.0,106512.0,55309.0,161821.0
2021-06-26,94245.0,4662.0,4308.5,89936.5,38893.0,3956.75,2318.0,0.0,0.0,98907.0,45167.75,144074.75
2021-06-27,68044.5,2900.5,3169.0,64875.5,21204.0,2688.5,1567.5,0.0,0.0,70945.0,25460.0,96405.0
2021-08-31,40842.5,3025.0,1940.0,38902.5,26277.0,3144.5,1325.25,0.0,0.0,43867.5,30746.75,74614.25
2021-09-01,65642.0,3984.5,3122.5,62519.5,40470.0,4579.0,1781.25,0.0,0.0,69626.5,46830.25,116456.75
2021-09-02,74019.0,5102.0,3500.5,70518.5,45110.75,4797.5,1805.0,0.0,0.0,79121.0,51713.25,130834.25
2021-09-03,70162.5,4446.5,3244.5,66918.0,34504.0,4346.25,1638.75,0.0,0.0,74609.0,40489.0,115098.0
2021-09-04,86492.0,4985.5,4117.5,82374.5,39600.75,3966.25,1866.75,0.0,0.0,91477.5,45433.75,136911.25
2021-09-05,72874.0,4269.0,3457.5,69416.5,25992.0,3420.0,1548.5,0.0,0.0,77143.0,30960.5,108103.5
2021-09-06,104089.0,6068.5,4928.0,99161.0,47253.0,5101.5,2189.75,0.0,0.0,110157.5,54544.25,164701.75
2021-09-07,92240.0,5935.5,4289.0,87951.0,50188.5,4921.0,2185.0,0.0,0.0,98175.5,57294.5,155470.0
2021-09-08,94556.5,6752.5,4430.0,90126.5,53033.75,5215.5,2579.25,0.0,0.0,101309.0,60828.5,162137.5
2021-09-09,94354.5,6114.5,4399.0,89955.5,52036.25,5467.25,2085.25,0.0,0.0,100469.0,59588.75,160057.75
2021-09-10,105477.0,6837.0,4891.0,100586.0,54539.5,5210.75,2531.75,0.0,0.0,112314.0,62282.0,174596.0
2021-09-11,100334.0,6504.5,4669.0,95665.0,46070.25,4403.25,2018.75,0.0,0.0,106838.5,52492.25,159330.75
2021-09-12,81724.5,5008.5,3758.0,77966.5,27018.0,3415.25,1776.5,0.0,0.0,86733.0,32209.75,118942.75
2021-09-13,106898.5,6598.5,5049.0,101849.5,50981.75,5263.0,2574.5,0.0,0.0,113497.0,58819.25,172316.25
2021-09-14,99991.0,6847.5,4687.0,95304.0,52311.75,5149.0,2251.5,0.0,0.0,106838.5,59712.25,166550.75
2021-09-15,102459.5,6282.5,4790.0,97669.5,53176.25,5082.5,2759.75,0.0,0.0,108742.0,61018.5,169760.5
2021-09-16,70679.5,4709.0,3248.5,67431.0,30357.25,2702.75,1662.5,0.0,0.0,75388.5,34722.5,110111.0
2021-09-17,107001.0,6824.0,4923.5,102077.5,51741.75,5258.25,2455.75,0.0,0.0,113825.0,59455.75,173280.75
2021-09-18,97509.0,5544.0,4627.5,92881.5,43714.25,3638.5,2118.5,0.0,0.0,103053.0,49471.25,152524.25
2021-09-19,80746.0,5078.0,3843.5,76902.5,30295.5,3244.25,1852.5,0.0,0.0,85824.0,35392.25,121216.25
2021-09-20,115622.0,7176.5,5460.0,110162.0,56206.75,5814.0,2973.5,0.0,0.0,122798.5,64994.25,187792.75
2021-09-21,101654.0,6072.5,4820.5,96833.5,53622.75,5467.25,2764.5,0.0,0.0,107726.5,61854.5,169581.0
2021-09-22,98095.0,6430.5,4596.0,93499.0,52615.75,5063.5,2802.5,0.0,0.0,104525.5,60481.75,165007.25
2021-09-23,98278.5,5992.5,4675.0,93603.5,54986.0,5296.25,2612.5,0.0,0.0,104271.0,62894.75,167165.75
2021-09-24,107342.5,6633.0,5141.5,102201.0,61389.0,5719.0,2916.5,0.0,0.0,113975.5,70024.5,184000.0
2021-09-25,103696.5,6419.0,4839.5,98857.0,44678.5,4037.5,2489.0,0.0,0.0,110115.5,51205.0,161320.5
2021-09-26,84003.5,5286.0,4023.0,79980.5,29811.0,3709.75,2018.75,0.0,0.0,89289.5,35539.5,124829.0
2021-09-27,102541.0,6579.0,4795.5,97745.5,53594.25,5044.5,2907.0,0.0,0.0,109120.0,61545.75,170665.75
2021-09-28,100798.5,6589.0,4658.5,96140.0,56810.0,5400.75,2750.25,0.0,0.0,107387.5,64961.0,172348.5
2021-09-29,100924.5,6559.5,4661.0,96263.5,55242.5,5662.0,3116.0,0.0,0.0,107484.0,64020.5,171504.5
2021-09-30,109364.5,7070.0,5168.5,104196.0,56786.25,5486.25,3187.25,0.0,0.0,116434.5,65459.75,181894.25
2021-10-01,117565.0,7818.0,5493.5,112071.5,55176.0,5999.25,4379.5,0.0,0.0,125383.0,65554.75,190937.75
2021-10-02,109343.5,7235.0,5109.5,104234.0,46246.0,4602.75,3462.75,0.0,0.0,116578.5,54311.5,170890.0
2021-10-03,91790.0,5668.0,4399.5,87390.5,30138.75,3553.0,2759.75,0.0,0.0,97458.0,36451.5,133909.5
2021-10-04,122660.5,7823.0,5858.0,116802.5,54216.5,6284.25,4365.25,0.0,0.0,130483.5,64866.0,195349.5
2021-10-05,114042.5,7237.5,5324.5,108718.0,54425.5,5913.75,4384.25,0.0,0.0,121280.0,64723.5,186003.5
